PRES,BU,PLOT,MONDATE,SIZE,STEMS,MON_YEAR,LAST_BURN,BURN_YEAR
ABRP,5,5,8/12/1997,I,0,1997,5/16/1996,1996
ABRP,5,5,8/12/1997,J,1,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,SEEDLING,3,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,A,2,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,B,0,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,C,0,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,D,1,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,E,0,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,F,1,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,G,1,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,H,1,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,I,0,1997,5/16/1996,1996
ABRP,5,6,8/12/1997,J,0,1997,5/16/1996,1996
ABRP,15,1,8/11/1997,SEEDLING,2,1997,5/3/1996,1996
ABRP,15,1,8/11/1997,A,0,1997,5/3/1996,1996
ABRP,15,1,8/11/1997,B,0,1997,5/3/1996,1996
ABRP,15,1,8/11/1997,C,1,1997,5/3/1996,1996
ABRP,15,1,8/11/1997,D,0,1997,5/3/1996,1996
ABRP,15,1,8/11/1997,E,1,1997,5/3/1996,1996
ABRP,15,1,8/11/1997,F,3,1997,5/3/1996,1996
ABRP,15,1,8/11/1997,G,1,1997,5/3/1996,1996
ABRP,15,1,8/11/1997,H,3,1997,5/3/1996,1996
ABRP,15,1,8/11/1997,I,5,1997,5/3/1996,1996
ABRP,15,1,8/11/1997,J,1,1997,5/3/1996,1996
ABRP,12,1,8/21/1998,SEEDLING,1,1998,5/3/1996,1996
ABRP,12,1,8/21/1998,A,0,1998,5/3/1996,1996
ABRP,12,1,8/21/1998,B,0,1998,5/3/1996,1996
ABRP,12,1,8/21/1998,C,0,1998,5/3/1996,1996
ABRP,12,1,8/21/1998,D,0,1998,5/3/1996,1996
ABRP,12,1,8/21/1998,E,0,1998,5/3/1996,1996
ABRP,12,1,8/21/1998,F,0,1998,5/3/1996,1996
ABRP,12,1,8/21/1998,G,0,1998,5/3/1996,1996
ABRP,12,1,8/21/1998,H,0,1998,5/3/1996,1996
ABRP,12,1,8/21/1998,I,1,1998,5/3/1996,1996
ABRP,12,1,8/21/1998,J,0,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,SEEDLING,3,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,A,0,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,B,0,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,C,0,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,D,1,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,E,2,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,F,3,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,G,1,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,H,1,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,I,0,1998,5/3/1996,1996
ABRP,12,2,8/21/1998,J,0,1998,5/3/1996,1996
ABRP,21,1,8/24/1998,SEEDLING,1,1998,5/27/1997,1997
ABRP,21,1,8/24/1998,A,0,1998,5/27/1997,1997
ABRP,21,1,8/24/1998,B,0,1998,5/27/1997,1997
ABRP,21,1,8/24/1998,C,0,1998,5/27/1997,1997
ABRP,21,1,8/24/1998,D,0,1998,5/27/1997,1997
ABRP,21,1,8/24/1998,E,0,1998,5/27/1997,1997
ABRP,21,1,8/24/1998,F,1,1998,5/27/1997,1997
ABRP,21,1,8/24/1998,G,0,1998,5/27/1997,1997
ABRP,21,1,8/24/1998,H,1,1998,5/27/1997,1997
ABRP,21,1,8/24/1998,I,0,1998,5/27/1997,1997
ABRP,21,1,8/24/1998,J,0,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,SEEDLING,2,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,A,0,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,B,0,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,C,1,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,D,1,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,E,4,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,F,4,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,G,2,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,H,2,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,I,0,1998,5/27/1997,1997
ABRP,21,2,8/24/1998,J,0,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,SEEDLING,2,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,A,0,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,B,1,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,C,0,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,D,0,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,E,1,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,F,1,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,G,2,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,H,1,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,I,0,1998,5/27/1997,1997
ABRP,21,3,8/25/1998,J,0,1998,5/27/1997,1997
ABRP,40,1,7/15/1998,SEEDLING,2,1998,3/27/1992,1992
ABRP,40,1,7/15/1998,A,0,1998,3/27/1992,1992
ABRP,40,1,7/15/1998,B,0,1998,3/27/1992,1992
ABRP,40,1,7/15/1998,C,0,1998,3/27/1992,1992
ABRP,40,1,7/15/1998,D,0,1998,3/27/1992,1992
ABRP,40,1,7/15/1998,E,0,1998,3/27/1992,1992
ABRP,40,1,7/15/1998,F,0,1998,3/27/1992,1992
ABRP,40,1,7/15/1998,G,0,1998,3/27/1992,1992
ABRP,40,1,7/15/1998,H,0,1998,3/27/1992,1992
ABRP,40,1,7/15/1998,I,0,1998,3/27/1992,1992
ABRP,40,1,7/15/1998,J,0,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,SEEDLING,1,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,A,3,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,B,0,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,C,0,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,D,0,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,E,0,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,F,0,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,G,0,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,H,0,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,I,0,1998,3/27/1992,1992
ABRP,40,2,7/15/1998,J,0,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,SEEDLING,3,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,A,2,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,B,16,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,C,7,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,D,0,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,E,0,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,F,0,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,G,0,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,H,0,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,I,0,1998,3/27/1992,1992
ABRP,40,3,7/16/1998,J,0,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,SEEDLING,3,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,A,3,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,B,11,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,C,0,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,D,0,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,E,0,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,F,0,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,G,0,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,H,0,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,I,0,1998,3/27/1992,1992
ABRP,40,4,8/5/1998,J,0,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,SEEDLING,3,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,A,2,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,B,23,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,C,0,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,D,0,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,E,0,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,F,0,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,G,0,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,H,0,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,I,0,1998,3/27/1992,1992
ABRP,40,5,8/6/1998,J,0,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,SEEDLING,3,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,A,3,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,B,66,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,C,9,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,D,0,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,E,0,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,F,0,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,G,0,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,H,0,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,I,0,1998,3/27/1992,1992
ABRP,40,6,8/26/1998,J,0,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,SEEDLING,3,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,A,0,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,B,12,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,C,0,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,D,0,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,E,0,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,F,0,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,G,0,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,H,0,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,I,0,1998,3/27/1992,1992
ABRP,40,7,8/27/1998,J,0,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,SEEDLING,2,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,A,0,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,B,9,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,C,0,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,D,0,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,E,0,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,F,0,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,G,0,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,H,0,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,I,0,1998,3/27/1992,1992
ABRP,40,8,8/27/1998,J,0,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,SEEDLING,3,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,A,0,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,B,9,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,C,0,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,D,0,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,E,0,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,F,0,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,G,0,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,H,0,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,I,0,1998,3/27/1992,1992
ABRP,40,9,8/28/1998,J,0,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,SEEDLING,3,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,A,0,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,B,19,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,C,1,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,D,0,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,E,0,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,F,0,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,G,0,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,H,0,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,I,0,1998,3/27/1992,1992
ABRP,40,10,8/28/1998,J,0,1998,3/27/1992,1992
ABRP,22,1,8/16/1999,SEEDLING,3,1999,7/30/1998,1998
ABRP,22,1,8/16/1999,A,0,1999,7/30/1998,1998
ABRP,22,1,8/16/1999,B,0,1999,7/30/1998,1998
ABRP,22,1,8/16/1999,C,0,1999,7/30/1998,1998
ABRP,22,1,8/16/1999,D,0,1999,7/30/1998,1998
ABRP,22,1,8/16/1999,E,0,1999,7/30/1998,1998
ABRP,22,1,8/16/1999,F,0,1999,7/30/1998,1998
ABRP,22,1,8/16/1999,G,0,1999,7/30/1998,1998
ABRP,22,1,8/16/1999,H,0,1999,7/30/1998,1998
ABRP,22,1,8/16/1999,I,0,1999,7/30/1998,1998
ABRP,22,1,8/16/1999,J,0,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,SEEDLING,3,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,A,0,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,B,0,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,C,0,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,D,0,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,E,0,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,F,0,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,G,0,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,H,0,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,I,0,1999,7/30/1998,1998
ABRP,22,2,8/20/1999,J,0,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,SEEDLING,3,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,A,0,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,B,0,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,C,0,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,D,0,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,E,0,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,F,0,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,G,0,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,H,0,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,I,0,1999,7/30/1998,1998
ABRP,22,3,8/18/1999,J,0,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,SEEDLING,3,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,A,0,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,B,0,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,C,0,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,D,0,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,E,1,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,F,1,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,G,1,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,H,0,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,I,0,1999,7/30/1998,1998
ABRP,22,4,8/18/1999,J,0,1999,7/30/1998,1998
ABRP,22,5,8/17/1999,SEEDLING,3,1999,7/30/1998,1998
ABRP,22,5,8/17/1999,A,0,1999,7/30/1998,1998
ABRP,22,5,8/17/1999,B,0,1999,7/30/1998,1998
ABRP,22,5,8/17/1999,C,0,1999,7/30/1998,1998
ABRP,22,5,8/17/1999,D,0,1999,7/30/1998,1998
ABRP,22,5,8/17/1999,E,0,1999,7/30/1998,1998
ABRP,22,5,8/17/1999,F,0,1999,4/27/1998,1998
ABRP,22,5,8/17/1999,G,0,1999,4/27/1998,1998
ABRP,22,5,8/17/1999,H,0,1999,4/27/1998,1998
ABRP,22,5,8/17/1999,I,0,1999,4/27/1998,1998
ABRP,22,5,8/17/1999,J,0,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,SEEDLING,2,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,A,0,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,B,72,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,C,92,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,D,0,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,E,0,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,F,0,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,G,0,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,H,0,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,I,0,1999,4/27/1998,1998
ABRP,32,1,8/26/1999,J,0,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,SEEDLING,1,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,A,0,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,B,3,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,C,1,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,D,0,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,E,0,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,F,0,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,G,0,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,H,0,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,I,0,1999,4/27/1998,1998
ABRP,32,2,8/27/1999,J,0,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,SEEDLING,2,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,A,1,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,B,10,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,C,0,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,D,0,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,E,0,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,F,0,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,G,0,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,H,0,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,I,0,1999,4/27/1998,1998
ABRP,32,3,8/27/1999,J,0,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,SEEDLING,2,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,A,1,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,B,19,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,C,26,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,D,0,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,E,0,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,F,0,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,G,0,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,H,0,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,I,0,1999,4/27/1998,1998
ABRP,32,4,8/30/1999,J,0,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,SEEDLING,2,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,A,0,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,B,21,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,C,28,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,D,0,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,E,0,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,F,0,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,G,0,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,H,0,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,I,0,1999,4/27/1998,1998
ABRP,32,5,9/3/1999,J,0,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,SEEDLING,3,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,A,5,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,B,23,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,C,0,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,D,0,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,E,0,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,F,0,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,G,0,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,H,0,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,I,0,1999,4/27/1998,1998
ABRP,32,6,8/27/1999,J,0,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,SEEDLING,3,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,A,0,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,B,0,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,C,0,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,D,0,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,E,0,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,F,0,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,G,0,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,H,0,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,I,0,1999,4/27/1998,1998
ABRP,32,7,8/23/1999,J,0,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,SEEDLING,3,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,A,0,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,B,0,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,C,0,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,D,0,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,E,0,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,F,0,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,G,0,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,H,0,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,I,0,1999,4/27/1998,1998
ABRP,32,8,8/25/1999,J,0,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,SEEDLING,3,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,A,1,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,B,75,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,C,48,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,D,0,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,E,0,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,F,0,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,G,0,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,H,0,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,I,0,1999,4/27/1998,1998
ABRP,32,9,9/3/1999,J,0,1999,4/27/1998,1998
ABRP,32,10,9/10/1999,SEEDLING,1,1999,4/27/1998,1998
ABRP,32,10,9/10/1999,A,0,1999,4/27/1998,1998
ABRP,32,10,9/10/1999,B,0,1999,4/27/1998,1998
ABRP,32,10,9/10/1999,C,0,1999,4/27/1998,1998
ABRP,32,10,9/10/1999,D,0,1999,4/27/1998,1998
ABRP,32,10,9/12/1999,E,0,1999,4/27/1998,1998
ABRP,32,10,9/12/1999,F,0,1999,4/27/1998,1998
ABRP,32,10,9/12/1999,G,0,1999,4/27/1998,1998
ABRP,32,10,9/12/1999,H,0,1999,4/27/1998,1998
ABRP,32,10,9/12/1999,I,0,1999,4/27/1998,1998
ABRP,32,10,9/12/1999,J,0,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,SEEDLING,3,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,A,0,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,B,0,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,C,0,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,D,0,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,E,0,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,F,0,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,G,0,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,H,0,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,I,0,1999,4/27/1998,1998
ABRP,32,11,8/23/1999,J,0,1999,4/27/1998,1998
ABRP,5,1,8/9/2000,SEEDLING,3,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,1,8/9/2000,A,9,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,1,8/9/2000,B,12,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,1,8/9/2000,C,4,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,1,8/9/2000,D,1,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,1,8/9/2000,E,2,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,1,8/9/2000,F,1,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,1,8/9/2000,G,3,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,1,8/9/2000,H,1,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,1,8/9/2000,I,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,1,8/9/2000,J,1,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,SEEDLING,3,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,A,7,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,B,7,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,C,1,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,D,2,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,E,1,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,F,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,G,4,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,H,2,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,I,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,2,8/9/2000,J,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,SEEDLING,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,A,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,B,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,C,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,D,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,E,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,F,3,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,G,1,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,H,2,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,I,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,3,8/10/2000,J,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,4,8/14/2000,SEEDLING,3,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,4,8/14/2000,A,0,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,4,8/14/2000,B,1,2000,"5/11/1999, 5/13/1999","1999, 5"
ABRP,5,4,8/14/2000,C,2,2000,"5/11/1999, 5/13/1999","1999, 5"
